id,cip_prefix,completions
365198,12,43
365198,15,23
365198,41,12
365198,43,1
365198,46,24
365198,47,95
365198,48,29
365198,49,17
365198,50,30
365198,51,128
365198,99,414
365213,11,14
365213,12,39
365213,13,9
365213,15,12
365213,46,11
365213,47,67
365213,48,14
365213,50,13
365213,51,105
365213,52,8
365213,99,292
365240,43,28
365240,99,28
365374,09,10
365374,10,12
365374,11,38
365374,12,46
365374,13,20
365374,14,30
365374,15,17
365374,26,23
365374,43,7
365374,46,45
365374,47,96
365374,48,57
365374,50,26
365374,51,121
365374,52,27
365374,99,575
365383,51,39
365383,99,39
365480,10,6
365480,11,18
365480,12,46
365480,14,19
365480,15,27
365480,26,14
365480,43,19
365480,46,53
365480,47,43
365480,48,54
365480,50,21
365480,51,110
365480,52,11
365480,99,441
365505,12,6
365505,51,12
365505,99,18
365693,12,130
365693,99,130
365763,51,35
365763,99,35
365824,51,92
365824,99,92
365833,51,106
365833,99,106
366003,24,2
366003,39,18
366003,42,14
366003,51,9
366003,52,19
366003,99,62
366155,12,9
366155,99,9
366191,47,541
366191,48,104
366191,99,645
366252,01,19
366252,03,25
366252,04,33
366252,11,61
366252,12,13
366252,14,34
366252,15,213
366252,24,1
366252,30,11
366252,31,11
366252,43,7
366252,44,51
366252,46,132
366252,47,175
366252,48,83
366252,49,19
366252,50,30
366252,51,273
366252,52,119
366252,99,1310
366261,12,166
366261,99,166
366270,50,10
366270,51,121
366270,52,1
366270,99,132
366289,46,9
366289,99,9
366340,03,1
366340,05,2
366340,13,10
366340,16,5
366340,24,1
366340,41,1
366340,46,4
366340,50,2
366340,51,16
366340,52,22
366340,99,64
366368,50,53
366368,99,53
366395,01,25
366395,09,35
366395,10,24
366395,11,95
366395,12,31
366395,13,30
366395,14,22
366395,15,42
366395,16,8
366395,19,18
366395,22,25
366395,24,1241
366395,31,15
366395,42,141
366395,43,176
366395,44,21
366395,45,27
366395,47,62
366395,50,122
366395,51,359
366395,52,360
366395,54,5
366395,99,2884
366401,01,4
366401,05,1
366401,09,36
366401,10,9
366401,11,41
366401,13,10
366401,14,8
366401,15,13
366401,19,37
366401,23,10
366401,24,563
366401,26,44
366401,27,22
366401,31,17
366401,38,2
366401,40,7
366401,42,94
366401,43,80
366401,44,3
366401,45,87
366401,47,13
366401,48,7
366401,50,47
366401,51,18
366401,52,195
366401,54,10
366401,99,1378
366465,01,24
366465,03,30
366465,11,44
366465,12,149
366465,13,21
366465,15,8
366465,19,34
366465,24,61
366465,41,20
366465,43,33
366465,46,48
366465,47,60
366465,48,67
366465,49,101
366465,51,266
366465,52,113
366465,99,1079
366535,12,56
366535,15,2
366535,47,11
366535,51,52
366535,99,121
366553,01,77
366553,11,15
366553,14,172
366553,51,433
366553,52,4
366553,99,701
366571,51,11
366571,99,11
366623,12,1
366623,46,8
366623,47,15
366623,48,9
366623,50,3
366623,51,70
366623,52,3
366623,99,109
366711,03,50
366711,05,4
366711,09,199
366711,11,189
366711,13,197
366711,14,50
366711,16,27
366711,19,163
366711,23,81
366711,24,155
366711,26,269
366711,27,38
366711,30,7
366711,31,171
366711,40,26
366711,42,327
366711,43,13
366711,44,69
366711,45,695
366711,50,87
366711,51,475
366711,52,529
366711,54,81
366711,99,3902
367051,12,31
367051,99,31
367088,12,73
367088,99,73
367103,47,12
367103,52,6
367103,99,18
367112,11,4
367112,43,4
367112,49,31
367112,51,42
367112,52,13
367112,99,94
367158,51,46
367158,99,46
367334,49,217
367334,99,217
367361,11,4
367361,51,3
367361,52,4
367361,99,11
367431,12,21
367431,99,21
367459,01,20
367459,03,7
367459,11,9
367459,12,92
367459,13,25
367459,15,80
367459,19,28
367459,22,14
367459,24,1065
367459,30,1
367459,43,16
367459,46,1
367459,47,9
367459,50,50
367459,51,587
367459,52,151
367459,99,2155
367875,11,5
367875,19,12
367875,47,93
367875,51,15
367875,52,3
367875,99,128
367884,09,1
367884,11,24
367884,15,1
367884,22,14
367884,24,34
367884,30,5
367884,42,12
367884,43,7
367884,51,72
367884,52,37
367884,99,207
367954,13,40
367954,51,1711
367954,99,1751
367972,12,15
367972,51,89
367972,99,104
367981,12,28
367981,99,28
368230,12,41
368230,99,41
368364,09,3
368364,12,12
368364,13,6
368364,26,4
368364,47,68
368364,48,11
368364,50,10
368364,51,49
368364,52,7
368364,99,170
368407,51,6
368407,99,6
368452,50,35
368452,99,35
368629,01,59
368629,51,189
368629,99,248
368647,51,9
368647,99,9
368771,51,273
368771,99,273
368832,12,41
368832,99,41
368911,03,4
368911,11,12
368911,12,47
368911,13,4
368911,15,6
368911,19,25
368911,24,212
368911,43,30
368911,46,19
368911,47,46
368911,48,99
368911,49,109
368911,51,284
368911,52,72
368911,99,969
369002,22,39
369002,99,39
369400,47,1401
369400,99,1401
369419,11,12
369419,12,66
369419,15,31
369419,46,34
369419,47,57
369419,48,15
369419,51,146
369419,52,14
369419,99,375
369446,12,55
369446,99,55
369455,12,100
369455,99,100
369516,15,7
369516,51,34
369516,52,10
369516,99,51
369659,51,49
369659,99,49
369668,12,11
369668,15,22
369668,47,23
369668,48,2
369668,49,3
369668,51,56
369668,99,117
369686,12,96
369686,51,29
369686,99,125
369783,51,249
369783,99,249
369950,49,163
369950,99,163
371052,47,19
371052,51,121
371052,99,140
371690,22,14
371690,51,369
371690,99,383
371830,12,84
371830,99,84
371928,51,85
371928,99,85
371964,46,134
371964,47,53
371964,51,90
371964,99,277
372028,51,77
372028,99,77
372073,22,18
372073,51,49
372073,52,22
372073,99,89
372082,12,61
372082,48,11
372082,52,4
372082,99,76
372240,12,17
372240,99,17
372329,12,192
372329,51,57
372329,99,249
372356,12,172
372356,99,172
372462,12,81
372462,51,7
372462,99,88
372921,47,40
372921,48,35
372921,51,175
372921,99,250
373085,51,26
373085,99,26
373216,12,111
373216,99,111
373456,12,9
373456,99,9
373526,49,421
373526,99,421
373678,12,137
373678,99,137
373696,12,75
373696,99,75
373711,51,53
373711,99,53
373784,47,20
373784,49,253
373784,51,74
373784,52,3
373784,99,350
374024,51,85
374024,99,85
374316,12,33
374316,99,33
374343,12,41
374343,99,41
374574,11,33
374574,51,395
374574,99,428
374592,12,40
374592,51,12
374592,99,52
375106,49,175
375106,99,175
375230,39,24
375230,99,24
375373,11,6
375373,12,20
375373,43,60
375373,47,5
375373,48,10
375373,51,69
375373,99,170
375407,12,5
375407,46,9
375407,48,7
375407,51,56
375407,99,77
375416,12,7
375416,46,21
375416,47,5
375416,51,91
375416,99,124
375540,12,64
375540,99,64
375568,43,19
375568,48,9
375568,51,71
375568,99,99
375656,11,8
375656,12,10
375656,14,4
375656,47,2
375656,48,15
375656,50,6
375656,51,31
375656,52,4
375656,99,80
375683,01,7
375683,12,13
375683,13,9
375683,14,26
375683,43,5
375683,46,28
375683,47,99
375683,48,37
375683,50,15
375683,51,155
375683,52,13
375683,99,407
375726,01,7
375726,10,20
375726,11,38
375726,12,48
375726,13,6
375726,14,8
375726,15,1
375726,19,2
375726,26,35
375726,31,2
375726,43,35
375726,46,41
375726,47,84
375726,48,122
375726,49,5
375726,50,20
375726,51,334
375726,52,11
375726,99,819
375939,51,56
375939,99,56
375966,51,65
375966,99,65
375984,12,73
375984,99,73
376224,01,5
376224,51,33
376224,99,38
376242,12,36
376242,48,141
376242,99,177
376288,12,44
376288,19,13
376288,48,11
376288,50,5
376288,99,73
376330,12,89
376330,19,14
376330,51,16
376330,99,119
376385,01,24
376385,12,5
376385,15,16
376385,19,9
376385,46,17
376385,51,54
376385,99,125
376446,12,85
376446,99,85
376631,12,16
376631,99,16
376677,12,89
376677,99,89
376695,13,78
376695,16,5
376695,24,47
376695,30,10
376695,46,11
376695,51,27
376695,52,62
376695,99,240
377111,46,4
377111,47,12
377111,51,83
377111,99,99
377193,12,38
377193,99,38
377218,47,115
377218,48,23
377218,99,138
377272,12,10
377272,99,10
377281,12,44
377281,99,44
377315,12,80
377315,99,80
377449,47,62
377449,51,81
377449,99,143
377458,15,13
377458,46,69
377458,51,90
377458,99,172
377485,51,11
377485,99,11
377546,50,17
377546,99,17
377555,03,23
377555,05,15
377555,09,91
377555,11,325
377555,13,92
377555,14,127
377555,23,9
377555,24,19
377555,26,140
377555,27,27
377555,30,67
377555,38,26
377555,40,30
377555,42,98
377555,44,15
377555,45,37
377555,50,17
377555,51,254
377555,52,445
377555,99,1857
377564,03,31
377564,04,8
377564,05,14
377564,09,60
377564,11,391
377564,13,53
377564,14,65
377564,16,3
377564,22,35
377564,23,25
377564,24,31
377564,26,86
377564,27,23
377564,30,32
377564,42,176
377564,43,61
377564,44,94
377564,45,81
377564,51,137
377564,52,357
377564,54,26
377564,99,1789
377643,12,53
377643,99,53
377652,51,58
377652,99,58
377661,11,66
377661,51,273
377661,52,43
377661,99,382
377722,12,364
377722,99,364
377759,46,61
377759,47,73
377759,99,134
378105,01,39
378105,51,306
378105,52,10
378105,99,355
378576,51,447
378576,99,447
378886,12,168
378886,51,14
378886,99,182
378956,47,374
378956,99,374
379621,51,45
379621,99,45
379746,51,274
379746,99,274
379782,22,182
379782,99,182
380067,12,45
380067,99,45
380359,11,4
380359,13,60
380359,16,1
380359,24,12
380359,43,1
380359,45,4
380359,51,19
380359,52,12
380359,99,113
380368,03,4
380368,09,10
380368,13,7
380368,16,5
380368,19,13
380368,24,72
380368,30,2
380368,43,55
380368,44,5
380368,45,6
380368,46,1
380368,50,2
380368,51,26
380368,52,3
380368,99,211
380377,03,14
380377,05,7
380377,13,5
380377,19,1
380377,24,67
380377,44,29
380377,51,5
380377,52,22
380377,99,150
380438,51,164
380438,99,164
381255,46,22
381255,47,37
381255,52,12
381255,99,71
381282,46,27
381282,51,21
381282,99,48
381325,46,13
381325,51,56
381325,52,9
381325,99,78
381352,51,18
381352,99,18
381370,12,191
381370,99,191
381404,12,275
381404,99,275
381459,39,74
381459,42,13
381459,99,87
381486,12,14
381486,99,14
381699,12,27
381699,99,27
381732,51,50
381732,99,50
382258,51,152
382258,52,5
382258,99,157
382416,51,66
382416,99,66
382461,12,21
382461,99,21
382780,12,41
382780,51,31
382780,99,72
382911,11,1
382911,15,3
382911,16,3
382911,24,4
382911,52,4
382911,99,15
382957,47,48
382957,51,131
382957,99,179
383020,51,20
383020,99,20
383084,12,286
383084,15,9
383084,47,20
383084,48,16
383084,51,120
383084,52,20
383084,99,471
383163,12,241
383163,51,1
383163,99,242
383190,01,7
383190,03,3
383190,05,15
383190,10,9
383190,11,21
383190,12,17
383190,13,7
383190,15,22
383190,24,145
383190,30,5
383190,43,34
383190,46,47
383190,47,24
383190,48,8
383190,51,30
383190,52,29
383190,99,423
383279,12,159
383279,99,159
383297,12,92
383297,99,92
383312,12,7
383312,43,6
383312,46,5
383312,47,7
383312,48,6
383312,49,3
383312,51,8
383312,99,42
383330,43,5
383330,51,67
383330,99,72
383367,46,1
383367,47,14
383367,48,7
383367,51,107
383367,99,129
383464,12,101
383464,99,101
383525,51,31
383525,99,31
383765,12,85
383765,99,85
383996,11,17
383996,12,4
383996,13,1
383996,19,3
383996,24,33
383996,42,2
383996,43,4
383996,48,2
383996,51,20
383996,52,6
383996,99,92
384236,43,38
384236,47,198
384236,51,387
384236,52,55
384236,99,678
384245,47,117
384245,51,383
384245,52,26
384245,99,526
384254,11,41
384254,24,7
384254,30,21
384254,42,6
384254,44,18
384254,50,2
384254,52,21
384254,99,116
384306,51,46
384306,99,46
384333,09,16
384333,11,137
384333,12,84
384333,13,43
384333,14,11
384333,15,5
384333,19,1
384333,22,1
384333,23,5
384333,24,436
384333,26,19
384333,27,5
384333,30,98
384333,31,5
384333,40,36
384333,42,34
384333,43,194
384333,44,16
384333,45,12
384333,47,37
384333,50,576
384333,51,156
384333,52,262
384333,54,2
384333,99,2191
384342,01,28
384342,11,55
384342,14,2
384342,15,42
384342,19,37
384342,24,694
384342,30,72
384342,46,2
384342,47,33
384342,48,89
384342,51,484
384342,52,62
384342,99,1600
384412,51,11
384412,52,34
384412,99,45
384421,38,5
384421,99,5
385132,12,135
385132,99,135
385415,26,75
385415,51,234
385415,99,309
385503,51,89
385503,99,89
385619,03,21
385619,15,15
385619,30,2
385619,43,6
385619,49,70
385619,51,134
385619,52,194
385619,99,442
386153,13,169
386153,99,169
386472,11,5
386472,22,3
386472,24,4
386472,43,7
386472,51,271
386472,52,21
386472,99,311
387925,12,55
387925,51,33
387925,99,88
388520,39,31
388520,52,4
388520,99,35
389860,11,5
389860,43,32
389860,46,23
389860,48,10
389860,49,145
389860,51,234
389860,99,449
390905,12,37
390905,15,65
390905,43,13
390905,46,11
390905,47,6
390905,48,26
390905,51,59
390905,99,217
391005,12,37
391005,99,37
391759,12,10
391759,99,10
392257,51,1391
392257,99,1391
392415,47,25
392415,48,2
392415,51,118
392415,99,145
393649,43,31
393649,47,173
393649,48,112
393649,51,471
393649,52,36
393649,99,823
393861,12,568
393861,99,568
395362,09,1
395362,11,15
395362,15,3
395362,19,8
395362,23,2
395362,24,54
395362,26,1
395362,27,4
395362,30,35
395362,40,5
395362,42,18
395362,43,14
395362,45,9
395362,47,2
395362,50,9
395362,51,54
395362,52,24
395362,54,2
395362,99,260
395690,16,58
395690,51,27
395690,52,107
395690,99,192
397942,43,35
397942,47,173
397942,51,569
397942,52,1
397942,99,778
399212,05,3
399212,09,64
399212,11,28
399212,12,47
399212,13,25
399212,15,380
399212,16,15
399212,19,191
399212,23,16
399212,24,1526
399212,26,72
399212,27,41
399212,30,161
399212,31,31
399212,38,3
399212,40,59
399212,42,132
399212,44,4
399212,45,67
399212,46,181
399212,47,14
399212,48,2
399212,50,41
399212,51,17
399212,52,655
399212,54,23
399212,99,3798
399869,11,31
399869,14,32
399869,15,97
399869,46,256
399869,99,416
399911,13,4
399911,24,98
399911,99,102
400080,15,99
400080,46,260
400080,48,226
400080,51,196
400080,99,781
400187,12,569
400187,99,569
400558,11,13
400558,50,7
400558,52,12
400558,99,32
401223,24,6
401223,30,1
401223,39,80
401223,44,10
401223,50,9
401223,51,7
401223,99,113
401250,51,13
401250,99,13
401764,12,158
401764,99,158
402563,51,142
402563,99,142
402800,12,125
402800,99,125
403469,11,2
403469,15,1
403469,24,99
403469,30,5
403469,46,19
403469,47,3
403469,49,7
403469,51,83
403469,52,22
403469,99,241
403478,11,17
403478,15,7
403478,24,132
403478,30,15
403478,41,5
403478,48,24
403478,51,47
403478,52,15
403478,99,262
403487,01,27
403487,10,4
403487,15,1
403487,19,6
403487,24,133
403487,30,20
403487,44,7
403487,47,4
403487,48,3
403487,49,24
403487,51,36
403487,52,17
403487,99,282
404055,43,2
404055,51,109
404055,99,111
404222,51,22
404222,99,22
404338,45,8
404338,52,4
404338,99,12
404426,10,4
404426,11,4
404426,13,9
404426,15,11
404426,24,395
404426,42,2
404426,43,52
404426,45,1
404426,46,8
404426,47,5
404426,50,1
404426,51,227
404426,52,30
404426,99,749
404684,12,174
404684,99,174
404718,12,180
404718,99,180
404912,01,41
404912,51,462
404912,99,503
405012,12,51
405012,99,51
405058,38,44
405058,99,44
405076,12,50
405076,48,40
405076,51,179
405076,52,12
405076,99,281
405854,39,55
405854,99,55
405872,11,34
405872,13,18
405872,14,14
405872,15,7
405872,19,7
405872,24,250
405872,26,5
405872,40,3
405872,43,17
405872,49,4
405872,50,2
405872,51,97
405872,52,55
405872,99,513
406024,51,574
406024,99,574
406033,51,965
406033,99,965
406149,51,65
406149,99,65
406325,12,65
406325,48,11
406325,51,40
406325,99,116
406361,51,9
406361,99,9
406422,51,44
406422,99,44
406486,51,37
406486,99,37
406547,01,8
406547,51,14
406547,99,22
407090,12,294
407090,99,294
407142,12,54
407142,99,54
407151,12,45
407151,99,45
407179,12,58
407179,99,58
407355,12,127
407355,99,127
407434,12,45
407434,99,45
407461,43,20
407461,46,4
407461,47,9
407461,48,10
407461,51,2
407461,99,45
407470,12,45
407470,99,45
407489,43,66
407489,47,8
407489,48,12
407489,51,44
407489,99,130
407513,46,40
407513,47,21
407513,48,6
407513,51,132
407513,99,199
407522,48,24
407522,51,46
407522,99,70
407568,12,81
407568,51,18
407568,99,99
407577,11,3
407577,43,27
407577,46,7
407577,47,7
407577,48,2
407577,51,63
407577,99,109
407595,51,31
407595,99,31
407610,39,1
407610,99,1
407629,13,32
407629,26,4
407629,51,1052
407629,99,1088
407683,12,108
407683,99,108
407708,12,111
407708,99,111
407735,12,42
407735,99,42
407832,11,9
407832,12,12
407832,43,42
407832,46,40
407832,47,3
407832,48,13
407832,51,95
407832,99,214
408066,12,118
408066,99,118
408163,12,30
408163,99,30
408385,11,28
408385,48,112
408385,51,225
408385,52,37
408385,99,402
408844,11,15
408844,13,3
408844,22,12
408844,24,9
408844,42,107
408844,43,35
408844,51,531
408844,52,139
408844,99,851
408862,12,122
408862,99,122
409032,12,253
409032,99,253
409120,47,8
409120,48,5
409120,51,32
409120,99,45
409193,15,48
409193,46,87
409193,47,13
409193,99,148
409254,13,56
409254,19,48
409254,44,25
409254,99,129
409315,09,9
409315,11,356
409315,12,64
409315,13,250
409315,14,58
409315,15,134
409315,16,39
409315,19,93
409315,22,24
409315,23,15
409315,24,1389
409315,26,116
409315,27,13
409315,31,66
409315,38,4
409315,40,1
409315,42,127
409315,43,397
409315,44,84
409315,45,23
409315,46,81
409315,47,214
409315,48,421
409315,50,76
409315,51,720
409315,52,655
409315,54,12
409315,99,5441
409537,43,33
409537,51,33
409537,99,66
409591,12,45
409591,47,7
409591,48,13
409591,51,36
409591,99,101
409616,22,172
409616,99,172
409698,01,27
409698,03,87
409698,05,2
409698,09,50
409698,11,207
409698,13,83
409698,16,24
409698,19,69
409698,24,250
409698,26,132
409698,27,33
409698,30,103
409698,31,132
409698,42,308
409698,44,141
409698,45,109
409698,50,80
409698,51,84
409698,52,344
409698,99,2265
410797,09,220
410797,99,220
410964,12,34
410964,99,34
411684,51,90
411684,99,90
411754,51,21
411754,99,21
412173,51,92
412173,99,92
412535,51,32
412535,99,32
412544,12,162
412544,99,162
412599,12,25
412599,46,6
412599,47,22
412599,51,123
412599,99,176
413176,46,18
413176,51,17
413176,99,35
413413,11,286
413413,13,869
413413,19,8
413413,42,2709
413413,43,70
413413,44,264
413413,45,42
413413,51,9978
413413,52,2005
413413,99,16231
413617,03,2
413617,13,14
413617,24,3
413617,44,1
413617,48,4
413617,51,1
413617,52,6
413617,99,31
413626,03,5
413626,05,2
413626,13,2
413626,24,15
413626,43,3
413626,46,10
413626,52,5
413626,99,42
413680,47,208
413680,99,208
413820,12,20
413820,99,20
413893,46,33
413893,47,176
413893,51,486
413893,52,53
413893,99,748
414063,12,120
414063,99,120
414124,46,40
414124,47,192
414124,51,35
414124,99,267
414461,15,77
414461,46,70
414461,47,865
414461,48,304
414461,99,1316
414489,12,102
414489,99,102
414540,12,304
414540,99,304
414595,51,124
414595,99,124
414869,12,235
414869,99,235
414878,11,548
414878,15,183
414878,24,4
414878,30,206
414878,42,8
414878,43,14
414878,51,2
414878,52,220
414878,99,1185
414911,09,8
414911,11,21
414911,13,14
414911,19,8
414911,22,3
414911,24,68
414911,42,5
414911,43,11
414911,44,6
414911,46,9
414911,48,1
414911,51,64
414911,52,56
414911,99,274
414939,51,144
414939,52,6
414939,99,150
414966,39,25
414966,99,25
415039,12,34
415039,99,34
415057,46,49
415057,47,11
415057,99,60
415987,51,171
415987,99,171
416458,51,78
416458,52,5
416458,99,83
416801,51,181
416801,99,181
417008,12,50
417008,99,50
417062,12,54
417062,99,54
417105,12,84
417105,46,46
417105,47,22
417105,51,28
417105,52,4
417105,99,184
417123,09,7
417123,10,3
417123,11,13
417123,15,7
417123,51,36
417123,52,31
417123,99,97
417248,47,14
417248,99,14
417275,47,14
417275,99,14
417327,51,62
417327,99,62
417442,51,55
417442,99,55
417503,12,168
417503,99,168
417600,12,9
417600,99,9
417628,47,2
417628,51,16
417628,99,18
417637,47,3
417637,48,5
417637,50,1
417637,51,37
417637,99,46
417646,51,16
417646,99,16
417655,12,6
417655,51,7
417655,99,13
417682,51,15
417682,99,15
417716,51,71
417716,99,71
417725,12,29
417725,99,29
417734,51,52
417734,99,52
417752,38,5
417752,39,2
417752,99,7
417831,12,16
417831,15,7
417831,46,22
417831,99,45
417840,51,166
417840,99,166
417868,11,1
417868,12,6
417868,19,1
417868,46,1
417868,47,1
417868,48,2
417868,51,13
417868,99,25
417886,51,19
417886,99,19
417910,51,319
417910,99,319
417983,51,15
417983,99,15
417992,51,28
417992,99,28
418001,51,27
418001,99,27
418010,51,38
418010,99,38
418029,51,42
418029,99,42
418038,51,129
418038,99,129
418065,51,176
418065,99,176
418083,51,36
418083,99,36
418126,51,189
418126,99,189
418171,47,40
418171,99,40
418199,48,6
418199,99,6
418205,11,12
418205,12,4
418205,43,20
418205,46,11
418205,47,14
418205,48,13
418205,51,167
418205,99,241
418223,51,89
418223,99,89
418250,10,19
418250,15,65
418250,47,34
418250,48,21
418250,49,54
418250,51,82
418250,99,275
418269,09,254
418269,10,3
418269,99,257
418278,43,4
418278,48,11
418278,49,22
418278,51,143
418278,99,180
418296,10,34
418296,11,45
418296,12,36
418296,15,27
418296,43,27
418296,46,127
418296,47,249
418296,48,184
418296,49,28
418296,51,316
418296,52,51
418296,99,1124
418302,10,9
418302,11,6
418302,12,28
418302,13,11
418302,14,2
418302,26,8
418302,43,5
418302,46,16
418302,47,34
418302,48,12
418302,50,1
418302,51,45
418302,52,16
418302,99,193
418320,01,46
418320,11,29
418320,12,31
418320,15,19
418320,43,13
418320,46,22
418320,47,59
418320,48,21
418320,50,16
418320,51,149
418320,99,405
418348,10,16
418348,11,8
418348,12,11
418348,13,6
418348,14,14
418348,19,12
418348,43,65
418348,46,30
418348,47,65
418348,48,11
418348,50,45
418348,51,58
418348,52,7
418348,99,348
418357,11,19
418357,46,28
418357,48,12
418357,51,32
418357,52,1
418357,99,92
418409,12,6
418409,47,37
418409,48,28
418409,49,95
418409,51,108
418409,99,274
418427,51,48
418427,99,48
418445,51,8
418445,99,8
418454,12,7
418454,46,21
418454,47,35
418454,48,20
418454,49,17
418454,51,32
418454,99,132
418481,51,25
418481,99,25
418515,51,100
418515,99,100
418524,51,27
418524,99,27
418533,01,24
418533,11,1
418533,19,1
418533,47,5
418533,48,12
418533,51,147
418533,99,190
418542,01,1
418542,12,4
418542,15,1
418542,46,1
418542,51,24
418542,99,31
418560,11,1
418560,12,7
418560,46,1
418560,47,2
418560,48,4
418560,50,1
418560,51,26
418560,99,42
418588,51,18
418588,99,18
418612,51,6
418612,99,6
418658,47,37
418658,48,23
418658,49,233
418658,99,293
418773,12,267
418773,15,13
418773,46,51
418773,47,5
418773,51,4
418773,52,31
418773,99,371
418782,47,190
418782,99,190
418889,47,82
418889,99,82
418913,12,8
418913,99,8
418968,12,146
418968,99,146
419031,51,10
419031,99,10
419095,12,9
419095,51,28
419095,99,37
419183,51,57
419183,99,57
419217,51,37
419217,99,37
419226,11,7
419226,12,117
419226,15,4
419226,43,68
419226,46,12
419226,48,38
419226,49,81
419226,51,145
419226,52,10
419226,99,482
419235,12,78
419235,99,78
419244,10,33
419244,50,48
419244,99,81
419253,09,86
419253,99,86
419280,12,19
419280,99,19
419341,12,9
419341,99,9
419420,47,16
419420,51,32
419420,99,48
419484,51,6
419484,99,6
419633,12,77
419633,99,77
419703,47,427
419703,99,427
419712,47,119
419712,99,119
419721,47,183
419721,99,183
420024,12,109
420024,51,131
420024,52,24
420024,99,264
420042,43,1
420042,52,19
420042,99,20
420130,51,155
420130,99,155
420246,51,169
420246,52,4
420246,99,173
420255,15,5
420255,46,45
420255,99,50
420325,38,13
420325,99,13
420343,15,128
420343,46,207
420343,47,124
420343,48,132
420343,99,591
420370,11,114
420370,51,119
420370,52,78
420370,99,311
420398,10,49
420398,11,136
420398,13,129
420398,15,11
420398,24,2086
420398,31,2
420398,50,43
420398,51,50
420398,52,2
420398,99,2508
420431,11,88
420431,12,60
420431,13,11
420431,19,34
420431,24,3
420431,43,12
420431,47,167
420431,48,209
420431,49,141
420431,51,226
420431,52,101
420431,99,1052
420440,01,15
420440,10,12
420440,11,14
420440,12,7
420440,13,10
420440,15,18
420440,24,15
420440,30,3
420440,43,12
420440,44,33
420440,48,10
420440,51,17
420440,52,26
420440,99,192
420468,12,42
420468,47,50
420468,51,53
420468,99,145
420538,03,2
420538,10,6
420538,11,25
420538,12,22
420538,13,33
420538,15,15
420538,24,90
420538,43,21
420538,47,13
420538,48,54
420538,50,10
420538,51,218
420538,52,42
420538,99,551
420556,13,2
420556,15,23
420556,24,86
420556,46,11
420556,51,24
420556,52,2
420556,99,148
420705,39,25
420705,52,6
420705,99,31
420723,11,1
420723,24,37
420723,43,5
420723,47,2
420723,48,3
420723,49,26
420723,51,3
420723,52,6
420723,99,83
420981,23,118
420981,51,61
420981,99,179
421513,51,51
421513,99,51
421610,12,94
421610,99,94
421665,12,18
421665,99,18
421708,51,276
421708,99,276
421717,46,4
421717,48,10
421717,51,12
421717,99,26
421771,12,30
421771,99,30
421841,50,125
421841,99,125
421878,51,132
421878,99,132
421896,01,1
421896,12,54
421896,19,13
421896,43,1
421896,48,16
421896,50,31
421896,51,6
421896,99,122
422020,46,96
422020,47,43
422020,99,139
422695,51,271
422695,99,271
422835,01,72
422835,47,10
422835,51,109
422835,99,191
423120,51,353
423120,99,353
423397,01,68
423397,12,15
423397,15,73
423397,46,70
423397,99,226
423412,12,14
423412,99,14
423643,01,123
423643,26,97
423643,42,52
423643,51,997
423643,99,1269
423652,03,14
423652,24,21
423652,51,25
423652,52,2
423652,99,62
425250,51,43
425250,99,43
425986,12,11
425986,51,52
425986,52,2
425986,99,65
426314,09,3
426314,11,8
426314,14,300
426314,15,96
426314,29,4
426314,30,43
426314,42,100
426314,43,57
426314,47,442
426314,49,1558
426314,52,954
426314,99,3565
427308,51,37
427308,99,37
427335,12,93
427335,99,93
427894,46,5
427894,47,46
427894,99,51
427973,47,82
427973,99,82
427982,46,24
427982,47,29
427982,48,27
427982,51,32
427982,99,112
427991,10,18
427991,11,35
427991,12,58
427991,15,37
427991,43,38
427991,46,29
427991,47,37
427991,48,18
427991,51,185
427991,52,14
427991,99,469
428000,50,48
428000,99,48
428019,11,6
428019,12,16
428019,46,5
428019,47,12
428019,48,22
428019,51,74
428019,99,135
428055,12,74
428055,47,3
428055,51,8
428055,52,9
428055,99,94
428125,12,21
428125,99,21
428170,51,278
428170,52,1
428170,99,279
428259,11,14
428259,42,11
428259,43,2
428259,44,3
428259,51,5
428259,52,26
428259,54,1
428259,99,62
428392,01,5
428392,11,87
428392,13,71
428392,15,35
428392,24,104
428392,43,107
428392,47,34
428392,48,42
428392,49,7
428392,51,85
428392,52,119
428392,99,696
429085,51,29
429085,99,29
429094,51,40
429094,99,40
429128,13,42
429128,24,5
429128,44,6
429128,99,53
430184,11,74
430184,13,6
430184,44,9
430184,51,3
430184,52,390
430184,99,482
430227,12,44
430227,99,44
430245,12,50
430245,51,211
430245,52,26
430245,99,287
430306,51,75
430306,99,75
430403,51,122
430403,99,122
430564,50,29
430564,99,29
430582,12,110
430582,51,270
430582,99,380
430670,51,94
430670,99,94
430704,51,41
430704,52,3
430704,99,44
430795,01,11
430795,12,66
430795,47,14
430795,51,25
430795,99,116
430883,51,23
430883,99,23
430908,15,1
430908,48,2
430908,51,22
430908,99,25
430935,10,84
430935,50,100
430935,99,184
430971,51,39
430971,99,39
431017,09,21
431017,11,14
431017,12,12
431017,46,18
431017,47,41
431017,48,13
431017,51,20
431017,99,139
431071,51,33
431071,99,33
431105,51,51
431105,99,51
431123,15,17
431123,46,242
431123,47,36
431123,99,295
431141,12,144
431141,15,14
431141,43,19
431141,47,122
431141,48,27
431141,51,547
431141,99,873
431187,12,14
431187,15,13
431187,47,62
431187,48,47
431187,99,136
431196,51,39
431196,99,39
